id,doi,openalex_url,title,publication_date,publication_year,volume,issue,type,source,source_orginization,source_type,citation_count,reference_count,keywords
W4387673491,https://doi.org/10.1007/s10462-023-10599-w,https://openalex.org/W4387673491,Multi-label feature selection via maximum dynamic correlation change and minimum label redundancy,2023-10-16,2023,56,S3,article,Artificial Intelligence Review,Springer Science+Business Media,journal,2,48,"Multi-label Learning, Feature Selection, Feature Descriptors, Semantic Relevance, Relevance (law), Feature (linguistics)"
W4387743441,https://doi.org/10.1007/s10462-023-10610-4,https://openalex.org/W4387743441,"Machine learning for leaf disease classification: data, techniques and applications",2023-10-18,2023,56,S3,article,Artificial Intelligence Review,Springer Science+Business Media,journal,11,92,"Plant Disease Detection, Smart Farming, Precision agriculture"
W4386991635,https://doi.org/10.1007/s10462-023-10598-x,https://openalex.org/W4386991635,Mobility trajectory generation: a survey,2023-09-24,2023,56,S3,article,Artificial Intelligence Review,Springer Science+Business Media,journal,9,123,"Trajectory Data Mining, Human Mobility, Popularity, Travel Behavior"
W4388377850,https://doi.org/10.1007/s10462-023-10614-0,https://openalex.org/W4388377850,Conflict detection and elimination integrating agent’s influence and conflict coefficient with incomplete trust relationship,2023-11-05,2023,56,S3,article,Artificial Intelligence Review,Springer Science+Business Media,journal,1,42,"Conflict analysis, Conflict resolution research, Decision Analysis, Group Decision Making, Three-Way Decisions, Social conflict, Conflict theories"
W4387971835,https://doi.org/10.1007/s10462-023-10616-y,https://openalex.org/W4387971835,From multi-view data features to clusters: a unified approach,2023-10-27,2023,56,S3,article,Artificial Intelligence Review,Springer Science+Business Media,journal,0,43,"Spectral clustering, Stream Data Clustering, Semi-supervised Clustering, Document Clustering, Density-based Clustering, Object-Based Analysis, ENCODE, Clustering coefficient"
W4388185627,https://doi.org/10.1007/s10462-023-10613-1,https://openalex.org/W4388185627,Incorporating Q-learning and gradient search scheme into JAYA algorithm for global optimization,2023-10-27,2023,56,S3,article,Artificial Intelligence Review,Springer Science+Business Media,journal,6,42,"CMA-ES, Particle Swarm Optimization, Code (set theory)"
W4387405999,https://doi.org/10.1007/s10462-023-10600-6,https://openalex.org/W4387405999,Model free position-force control of environmental constrained reconfigurable manipulators based on adaptive dynamic programming,2023-10-06,2023,56,S3,article,Artificial Intelligence Review,Springer Science+Business Media,journal,4,54,"Position (finance), Adaptive Dynamic Programming, Reinforcement Learning, Optimal Control, Robot manipulator"
W4387140882,https://doi.org/10.1007/s10462-023-10608-y,https://openalex.org/W4387140882,Distance measures on intuitionistic fuzzy sets based on cross-information dissimilarity and their diverse applications,2023-09-28,2023,56,S3,article,Artificial Intelligence Review,Springer Science+Business Media,journal,6,61,"Intuitionistic Fuzzy Sets, Interval-Valued Fuzzy Sets, Intuitionistic Fuzzy, Fuzzy Sets, Fuzzy Goal Programming, Distance measures"
W4387938956,https://doi.org/10.1007/s10462-023-10612-2,https://openalex.org/W4387938956,Deep neural network techniques for monaural speech enhancement and separation: state of the art analysis,2023-10-25,2023,56,S3,article,Artificial Intelligence Review,Springer Science+Business Media,journal,7,223,"Speech Enhancement, Audio-Visual Speech Recognition, Speaker Diarization, Monaural, End-to-End Speech Recognition, Audio Event Detection"
W4387104424,https://doi.org/10.1007/s10462-023-10604-2,https://openalex.org/W4387104424,A multi-population evolutionary algorithm for multi-objective constrained portfolio optimization problem,2023-09-27,2023,56,S3,article,Artificial Intelligence Review,Springer Science+Business Media,journal,1,32,"Portfolio Optimization, Multi-Objective Optimization, Convex Optimization, Robust Optimization, Nature-Inspired Algorithms"
W4387020117,https://doi.org/10.1007/s10462-023-10605-1,https://openalex.org/W4387020117,GDTRSET: a generalized decision-theoretic rough sets based on evidence theory,2023-09-25,2023,56,S3,article,Artificial Intelligence Review,Springer Science+Business Media,journal,2,64,"Conditional probability, Group Decision Making, Probabilistic Rough Sets, Decision theory, Three-Way Decisions, Decision Analysis, Environmental Decision Making, Decision rule"
W4387342382,https://doi.org/10.1007/s10462-023-10606-0,https://openalex.org/W4387342382,Emotion quantification techniques for cognitive reappraisal: a systematic review and scientometric analysis,2023-10-04,2023,56,S3,review,Artificial Intelligence Review,Springer Science+Business Media,journal,2,126,"Emotion Recognition, Affective Computing, Expressive Suppression, Sentiment Analysis, Aspect-based Sentiment Analysis"
W4387306238,https://doi.org/10.1007/s10462-023-10602-4,https://openalex.org/W4387306238,African vultures optimization algorithm based Choquet fuzzy integral for global optimization and engineering design problems,2023-10-03,2023,56,S3,article,Artificial Intelligence Review,Springer Science+Business Media,journal,2,68,"Choquet integral, Optimization Applications, Benchmark (surveying), Engineering optimization, Global Optimization, Multi-Objective Optimization, Robust optimization"
W4387735499,https://doi.org/10.1007/s10462-023-10609-x,https://openalex.org/W4387735499,Survey on video anomaly detection in dynamic scenes with moving cameras,2023-10-18,2023,56,S3,article,Artificial Intelligence Review,Springer Science+Business Media,journal,1,180,"Popularity, Anomaly Detection"
W4386962827,https://doi.org/10.1007/s10462-023-10596-z,https://openalex.org/W4386962827,A middleware for providing communicability to Embedded MAS based on the lack of connectivity,2023-09-22,2023,56,S3,article,Artificial Intelligence Review,Springer Science+Business Media,journal,0,39,"Multi-Agent Systems, Mobile Agents, Distributed Systems, Openness to experience"
W4387971125,https://doi.org/10.1007/s10462-023-10617-x,https://openalex.org/W4387971125,"Machine learning for food security: current status, challenges, and future perspectives",2023-10-27,2023,56,S3,article,Artificial Intelligence Review,Springer Science+Business Media,journal,3,86,Crop Yield Prediction
W4386847093,https://doi.org/10.1007/s10462-023-10597-y,https://openalex.org/W4386847093,Indic script family and its offline handwriting recognition for characters/digits and words: a comprehensive survey,2023-09-19,2023,56,S3,article,Artificial Intelligence Review,Springer Science+Business Media,journal,5,141,"Handwriting, Devanagari, Handwriting Recognition, Optical character recognition, Tamil, Gesture Recognition"
W4387020096,https://doi.org/10.1007/s10462-023-10601-5,https://openalex.org/W4387020096,An extended EDAS method with circular intuitionistic fuzzy value features and its application to multi-criteria decision-making process,2023-09-25,2023,56,S3,article,Artificial Intelligence Review,Springer Science+Business Media,journal,9,60,"EDAS, Multi-criteria Decision Making, Intuitionistic Fuzzy Sets, Fuzzy Logic, Intuitionistic Fuzzy, GIS-based Decision Analysis"
W4387972140,https://doi.org/10.1007/s10462-023-10607-z,https://openalex.org/W4387972140,Regret theory based three-way conflict analysis model under q-rung orthopair fuzzy information: studies with parameter and three-way decision-making-based approaches,2023-10-27,2023,56,S3,article,Artificial Intelligence Review,Springer Science+Business Media,journal,21,64,"Conflict analysis, Conflict theories, Group Decision Making"
W4388377845,https://doi.org/10.1007/s10462-023-10611-3,https://openalex.org/W4388377845,Projection based regret theory on three-way decision model in probabilistic interval-valued q-rung orthopair hesitant fuzzy set and its application to medicine company,2023-11-05,2023,56,S3,article,Artificial Intelligence Review,Springer Science+Business Media,journal,15,57,"Three-Way Decisions, Group Decision Making, Decision Analysis, Intuitionistic Fuzzy Sets, Intuitionistic Fuzzy"
W4390343183,https://doi.org/10.1007/s10462-023-10620-2,https://openalex.org/W4390343183,"Deep reinforcement learning-based air combat maneuver decision-making: literature review, implementation tutorial and future direction",2023-12-28,2023,57,1,article,Artificial Intelligence Review,Springer Science+Business Media,journal,20,133,"Air combat, Maneuvering Targets, Battlefield"
W4390698144,https://doi.org/10.1007/s10462-023-10640-y,https://openalex.org/W4390698144,A novel approach to fuzzy N-soft sets and its application for identifying and sanctioning cyber harassment on social media platforms,2024-01-01,2024,57,1,article,Artificial Intelligence Review,Springer Science+Business Media,journal,1,31,"Harassment, Fuzzy Logic, Fuzzy Sets, Intuitionistic Fuzzy Sets, Group Decision Making, Soft Set Theory, Soft computing"
